Date,,Custis Bon Air,Custis Bon Air Ped IN,Custis Bon Air Ped OUT,Custis Bon Air Bike IN,Custis Bon Air Bike OUT
03/08/2013,19:15,14,1,2,2,9
03/08/2013,19:30,5,3,1,0,1
03/08/2013,19:45,3,1,1,0,1
03/08/2013,20:00,3,0,0,1,2
03/08/2013,20:15,4,1,2,1,0
03/08/2013,20:30,3,1,0,1,1
03/08/2013,20:45,5,0,0,1,4
03/08/2013,21:00,1,0,1,0,0
03/08/2013,21:15,0,0,0,0,0
03/08/2013,21:30,0,0,0,0,0
03/08/2013,21:45,0,0,0,0,0
03/08/2013,22:00,0,0,0,0,0
03/08/2013,22:15,0,0,0,0,0
03/08/2013,22:30,0,0,0,0,0
03/08/2013,22:45,0,0,0,0,0
03/08/2013,23:00,1,0,0,0,1
03/08/2013,23:15,1,0,0,0,1
03/08/2013,23:30,0,0,0,0,0
03/08/2013,23:45,1,0,1,0,0
04/08/2013,00:00,0,0,0,0,0
04/08/2013,00:15,0,0,0,0,0
04/08/2013,00:30,0,0,0,0,0
04/08/2013,00:45,0,0,0,0,0
04/08/2013,01:00,0,0,0,0,0
04/08/2013,01:15,0,0,0,0,0
04/08/2013,01:30,0,0,0,0,0
04/08/2013,01:45,0,0,0,0,0
04/08/2013,02:00,0,0,0,0,0
04/08/2013,02:15,0,0,0,0,0
04/08/2013,02:30,0,0,0,0,0
04/08/2013,02:45,0,0,0,0,0
04/08/2013,03:00,0,0,0,0,0
04/08/2013,03:15,0,0,0,0,0
04/08/2013,03:30,0,0,0,0,0
04/08/2013,03:45,0,0,0,0,0
04/08/2013,04:00,0,0,0,0,0
04/08/2013,04:15,1,1,0,0,0
04/08/2013,04:30,0,0,0,0,0
04/08/2013,04:45,0,0,0,0,0
04/08/2013,05:00,0,0,0,0,0
04/08/2013,05:15,0,0,0,0,0
04/08/2013,05:30,0,0,0,0,0
04/08/2013,05:45,1,0,1,0,0
04/08/2013,06:00,5,1,1,1,2
04/08/2013,06:15,3,1,1,0,1
04/08/2013,06:30,8,2,3,2,1
04/08/2013,06:45,10,1,1,3,5
04/08/2013,07:00,13,5,3,2,3
04/08/2013,07:15,17,1,5,4,7
04/08/2013,07:30,18,5,4,3,6
04/08/2013,07:45,30,5,11,5,9
04/08/2013,08:00,36,6,7,5,18
04/08/2013,08:15,46,10,13,8,15
04/08/2013,08:30,44,10,9,15,10
04/08/2013,08:45,38,8,5,12,13
04/08/2013,09:00,39,8,7,10,14
04/08/2013,09:15,46,11,10,8,17
04/08/2013,09:30,53,13,14,10,16
04/08/2013,09:45,74,12,10,22,30
04/08/2013,10:00,60,12,12,15,21
04/08/2013,10:15,84,8,13,22,41
04/08/2013,10:30,92,14,6,45,27
04/08/2013,10:45,63,15,5,22,21
04/08/2013,11:00,68,15,16,16,21
04/08/2013,11:15,59,13,5,17,24
04/08/2013,11:30,75,12,11,25,27
04/08/2013,11:45,63,9,5,25,24
04/08/2013,12:00,68,4,10,25,29
04/08/2013,12:15,75,7,7,29,32
04/08/2013,12:30,60,7,3,27,23
04/08/2013,12:45,54,7,5,19,23
04/08/2013,13:00,56,6,2,31,17
04/08/2013,13:15,66,9,8,21,28
04/08/2013,13:30,61,13,7,22,19
04/08/2013,13:45,76,11,14,20,31
04/08/2013,14:00,63,11,4,24,24
04/08/2013,14:15,52,5,4,18,25
04/08/2013,14:30,59,5,6,21,27
04/08/2013,14:45,47,2,5,23,17
04/08/2013,15:00,53,7,6,15,25
04/08/2013,15:15,58,10,7,24,17
04/08/2013,15:30,49,9,4,16,20
04/08/2013,15:45,44,7,5,23,9
04/08/2013,16:00,62,8,7,22,25
04/08/2013,16:15,46,8,7,14,17
04/08/2013,16:30,46,10,4,18,14
04/08/2013,16:45,34,4,9,9,12
04/08/2013,17:00,54,8,6,18,22
04/08/2013,17:15,50,2,7,25,16
04/08/2013,17:30,56,7,2,28,19
04/08/2013,17:45,43,9,6,17,11
04/08/2013,18:00,38,6,6,11,15
04/08/2013,18:15,41,2,7,12,20
04/08/2013,18:30,26,8,6,5,7
04/08/2013,18:45,39,7,10,14,8
04/08/2013,19:00,39,5,11,12,11
04/08/2013,19:15,37,6,8,8,15
04/08/2013,19:30,29,8,2,12,7
04/08/2013,19:45,25,4,5,9,7
04/08/2013,20:00,17,1,4,7,5
04/08/2013,20:15,15,4,0,4,7
04/08/2013,20:30,13,1,6,2,4
04/08/2013,20:45,3,0,1,1,1
04/08/2013,21:00,3,0,0,3,0
04/08/2013,21:15,5,1,0,1,3
04/08/2013,21:30,2,0,0,2,0
04/08/2013,21:45,0,0,0,0,0
04/08/2013,22:00,2,0,1,0,1
04/08/2013,22:15,0,0,0,0,0
04/08/2013,22:30,0,0,0,0,0
04/08/2013,22:45,0,0,0,0,0
04/08/2013,23:00,3,0,0,2,1
04/08/2013,23:15,2,0,1,0,1
04/08/2013,23:30,0,0,0,0,0
04/08/2013,23:45,0,0,0,0,0
05/08/2013,00:00,0,0,0,0,0
05/08/2013,00:15,0,0,0,0,0
05/08/2013,00:30,0,0,0,0,0
05/08/2013,00:45,0,0,0,0,0
05/08/2013,01:00,0,0,0,0,0
05/08/2013,01:15,0,0,0,0,0
05/08/2013,01:30,0,0,0,0,0
05/08/2013,01:45,0,0,0,0,0
05/08/2013,02:00,0,0,0,0,0
05/08/2013,02:15,0,0,0,0,0
05/08/2013,02:30,1,0,1,0,0
05/08/2013,02:45,0,0,0,0,0
05/08/2013,03:00,0,0,0,0,0
05/08/2013,03:15,0,0,0,0,0
05/08/2013,03:30,0,0,0,0,0
05/08/2013,03:45,0,0,0,0,0
05/08/2013,04:00,0,0,0,0,0
05/08/2013,04:15,1,0,1,0,0
05/08/2013,04:30,0,0,0,0,0
05/08/2013,04:45,1,0,0,1,0
05/08/2013,05:00,0,0,0,0,0
05/08/2013,05:15,3,0,1,1,1
05/08/2013,05:30,4,0,1,2,1
05/08/2013,05:45,14,3,4,6,1
05/08/2013,06:00,20,6,6,7,1
05/08/2013,06:15,19,5,3,7,4
05/08/2013,06:30,31,6,4,18,3
05/08/2013,06:45,37,3,6,16,12
05/08/2013,07:00,40,3,5,27,5
05/08/2013,07:15,52,3,4,34,11
05/08/2013,07:30,50,6,7,29,8
05/08/2013,07:45,38,4,0,18,16
05/08/2013,08:00,54,0,3,34,17
05/08/2013,08:15,36,6,4,18,8
05/08/2013,08:30,36,1,5,24,6
05/08/2013,08:45,34,3,1,18,12
05/08/2013,09:00,26,3,5,11,7
05/08/2013,09:15,35,8,2,17,8
05/08/2013,09:30,21,2,1,9,9
05/08/2013,09:45,24,3,6,9,6
05/08/2013,10:00,13,4,5,0,4
05/08/2013,10:15,27,5,5,8,9
05/08/2013,10:30,26,5,9,6,6
05/08/2013,10:45,25,2,1,14,8
05/08/2013,11:00,15,4,0,4,7
05/08/2013,11:15,17,3,3,7,4
05/08/2013,11:30,20,4,1,10,5
05/08/2013,11:45,22,4,3,6,9
05/08/2013,12:00,15,4,2,6,3
05/08/2013,12:15,23,0,7,5,11
05/08/2013,12:30,30,7,7,9,7
05/08/2013,12:45,22,1,4,7,10
05/08/2013,13:00,18,4,3,6,5
05/08/2013,13:15,17,3,0,5,9
05/08/2013,13:30,11,2,1,6,2
05/08/2013,13:45,18,4,4,5,5
05/08/2013,14:00,13,1,2,5,5
05/08/2013,14:15,13,3,3,6,1
05/08/2013,14:30,16,4,2,1,9
05/08/2013,14:45,9,2,2,2,3
05/08/2013,15:00,10,1,3,3,3
05/08/2013,15:15,20,4,3,7,6
05/08/2013,15:30,14,3,2,7,2
05/08/2013,15:45,23,3,1,10,9
05/08/2013,16:00,18,1,4,6,7
05/08/2013,16:15,24,2,5,0,17
05/08/2013,16:30,39,4,4,13,18
05/08/2013,16:45,32,1,3,7,21
05/08/2013,17:00,51,3,2,22,24
05/08/2013,17:15,50,5,6,18,21
05/08/2013,17:30,55,7,4,8,36
05/08/2013,17:45,81,10,8,23,40
05/08/2013,18:00,57,8,8,15,26
05/08/2013,18:15,67,8,7,21,31
05/08/2013,18:30,89,12,16,26,35
05/08/2013,18:45,74,13,15,18,28
05/08/2013,19:00,79,7,13,17,42
05/08/2013,19:15,62,5,13,18,26
05/08/2013,19:30,61,15,10,13,23
05/08/2013,19:45,49,9,7,11,22
05/08/2013,20:00,35,11,5,10,9
05/08/2013,20:15,29,5,11,8,5
05/08/2013,20:30,20,6,4,4,6
05/08/2013,20:45,6,4,0,0,2
05/08/2013,21:00,4,0,2,0,2
05/08/2013,21:15,8,1,3,2,2
05/08/2013,21:30,3,1,0,1,1
05/08/2013,21:45,2,1,0,0,1
05/08/2013,22:00,3,0,0,0,3
05/08/2013,22:15,4,0,1,2,1
05/08/2013,22:30,0,0,0,0,0
05/08/2013,22:45,1,0,0,0,1
05/08/2013,23:00,0,0,0,0,0
05/08/2013,23:15,0,0,0,0,0
05/08/2013,23:30,0,0,0,0,0
05/08/2013,23:45,0,0,0,0,0
06/08/2013,00:00,0,0,0,0,0
06/08/2013,00:15,1,0,0,0,1
06/08/2013,00:30,0,0,0,0,0
06/08/2013,00:45,0,0,0,0,0
06/08/2013,01:00,1,0,1,0,0
06/08/2013,01:15,0,0,0,0,0
06/08/2013,01:30,0,0,0,0,0
06/08/2013,01:45,0,0,0,0,0
06/08/2013,02:00,1,0,0,1,0
06/08/2013,02:15,0,0,0,0,0
06/08/2013,02:30,0,0,0,0,0
06/08/2013,02:45,0,0,0,0,0
06/08/2013,03:00,0,0,0,0,0
06/08/2013,03:15,0,0,0,0,0
06/08/2013,03:30,0,0,0,0,0
06/08/2013,03:45,0,0,0,0,0
06/08/2013,04:00,0,0,0,0,0
06/08/2013,04:15,0,0,0,0,0
06/08/2013,04:30,0,0,0,0,0
06/08/2013,04:45,1,0,1,0,0
06/08/2013,05:00,0,0,0,0,0
06/08/2013,05:15,3,1,1,1,0
06/08/2013,05:30,7,2,3,2,0
06/08/2013,05:45,8,1,3,4,0
06/08/2013,06:00,21,9,4,6,2
06/08/2013,06:15,33,4,11,13,5
06/08/2013,06:30,24,5,3,9,7
06/08/2013,06:45,28,2,6,11,9
06/08/2013,07:00,41,5,4,21,11
06/08/2013,07:15,31,8,6,11,6
06/08/2013,07:30,35,6,7,14,8
06/08/2013,07:45,20,4,1,13,2
06/08/2013,08:00,22,3,4,11,4
06/08/2013,08:15,22,1,4,10,7
06/08/2013,08:30,17,2,1,11,3
06/08/2013,08:45,18,2,1,13,2
06/08/2013,09:00,15,1,1,9,4
06/08/2013,09:15,13,3,3,3,4
06/08/2013,09:30,7,1,0,4,2
06/08/2013,09:45,6,3,0,1,2
06/08/2013,10:00,6,1,0,3,2
06/08/2013,10:15,5,2,3,0,0
06/08/2013,10:30,9,1,6,0,2
06/08/2013,10:45,9,5,4,0,0
06/08/2013,11:00,4,2,1,1,0
06/08/2013,11:15,4,2,1,1,0
06/08/2013,11:30,8,2,1,4,1
06/08/2013,11:45,7,3,1,0,3
06/08/2013,12:00,7,3,2,2,0
06/08/2013,12:15,14,6,4,0,4
06/08/2013,12:30,11,2,7,2,0
06/08/2013,12:45,11,5,1,3,2
06/08/2013,13:00,16,8,4,3,1
06/08/2013,13:15,3,0,1,1,1
06/08/2013,13:30,9,1,3,3,2
06/08/2013,13:45,5,2,0,1,2
06/08/2013,14:00,5,0,2,2,1
06/08/2013,14:15,4,1,2,1,0
06/08/2013,14:30,7,0,1,3,3
06/08/2013,14:45,10,0,3,2,5
06/08/2013,15:00,3,1,0,1,1
06/08/2013,15:15,14,3,2,4,5
06/08/2013,15:30,11,2,1,0,8
06/08/2013,15:45,7,0,0,4,3
06/08/2013,16:00,16,0,3,1,12
06/08/2013,16:15,16,3,2,3,8
06/08/2013,16:30,18,0,0,5,13
06/08/2013,16:45,15,2,3,4,6
06/08/2013,17:00,23,2,2,2,17
06/08/2013,17:15,32,3,10,3,16
06/08/2013,17:30,39,4,2,7,26
06/08/2013,17:45,34,3,6,3,22
06/08/2013,18:00,38,5,5,10,18
06/08/2013,18:15,49,11,8,12,18
06/08/2013,18:30,38,4,6,9,19
06/08/2013,18:45,34,5,6,5,18
06/08/2013,19:00,36,5,7,5,19
06/08/2013,19:15,31,6,7,5,13
06/08/2013,19:30,36,9,3,7,17
06/08/2013,19:45,34,8,11,5,10
06/08/2013,20:00,20,8,4,2,6
06/08/2013,20:15,31,13,5,2,11
06/08/2013,20:30,20,4,0,2,14
06/08/2013,20:45,6,0,2,3,1
06/08/2013,21:00,8,0,1,0,7
06/08/2013,21:15,9,1,0,5,3
06/08/2013,21:30,3,0,1,2,0
06/08/2013,21:45,1,0,0,1,0
06/08/2013,22:00,0,0,0,0,0
06/08/2013,22:15,1,0,0,0,1
06/08/2013,22:30,1,0,1,0,0
06/08/2013,22:45,3,0,0,2,1
06/08/2013,23:00,0,0,0,0,0
06/08/2013,23:15,0,0,0,0,0
06/08/2013,23:30,1,0,0,0,1
06/08/2013,23:45,0,0,0,0,0
07/08/2013,00:00,0,0,0,0,0
07/08/2013,00:15,0,0,0,0,0
07/08/2013,00:30,0,0,0,0,0
07/08/2013,00:45,2,0,0,0,2
07/08/2013,01:00,0,0,0,0,0
07/08/2013,01:15,0,0,0,0,0
07/08/2013,01:30,0,0,0,0,0
07/08/2013,01:45,0,0,0,0,0
07/08/2013,02:00,0,0,0,0,0
07/08/2013,02:15,0,0,0,0,0
07/08/2013,02:30,0,0,0,0,0
07/08/2013,02:45,0,0,0,0,0
07/08/2013,03:00,0,0,0,0,0
07/08/2013,03:15,0,0,0,0,0
07/08/2013,03:30,1,0,0,1,0
07/08/2013,03:45,1,0,0,0,1
07/08/2013,04:00,0,0,0,0,0
07/08/2013,04:15,0,0,0,0,0
07/08/2013,04:30,1,1,0,0,0
07/08/2013,04:45,3,0,2,1,0
07/08/2013,05:00,0,0,0,0,0
07/08/2013,05:15,3,0,1,1,1
07/08/2013,05:30,4,0,3,1,0
07/08/2013,05:45,12,3,1,6,2
07/08/2013,06:00,13,4,2,4,3
07/08/2013,06:15,21,5,5,6,5
07/08/2013,06:30,18,4,3,7,4
07/08/2013,06:45,31,3,8,11,9
07/08/2013,07:00,40,8,5,16,11
07/08/2013,07:15,32,4,4,16,8
07/08/2013,07:30,35,3,1,17,14
07/08/2013,07:45,35,5,2,19,9
07/08/2013,08:00,49,7,2,27,13
07/08/2013,08:15,35,5,6,16,8
07/08/2013,08:30,34,3,5,17,9
07/08/2013,08:45,21,3,3,8,7
07/08/2013,09:00,27,4,5,10,8
07/08/2013,09:15,18,2,1,11,4
07/08/2013,09:30,18,5,3,8,2
07/08/2013,09:45,13,0,1,6,6
07/08/2013,10:00,17,5,1,5,6
07/08/2013,10:15,21,1,4,9,7
07/08/2013,10:30,2,0,0,0,2
07/08/2013,10:45,23,6,2,6,9
07/08/2013,11:00,8,2,2,2,2
07/08/2013,11:15,16,2,1,5,8
07/08/2013,11:30,16,4,5,2,5
07/08/2013,11:45,12,3,3,1,5
07/08/2013,12:00,6,0,1,1,4
07/08/2013,12:15,8,1,1,2,4
07/08/2013,12:30,15,3,1,5,6
07/08/2013,12:45,7,1,5,1,0
07/08/2013,13:00,18,4,3,6,5
07/08/2013,13:15,12,3,4,1,4
07/08/2013,13:30,9,4,1,3,1
07/08/2013,13:45,14,2,1,3,8
07/08/2013,14:00,17,2,3,3,9
07/08/2013,14:15,6,0,0,2,4
07/08/2013,14:30,7,1,2,0,4
07/08/2013,14:45,15,2,4,3,6
07/08/2013,15:00,11,2,3,0,6
07/08/2013,15:15,16,4,2,4,6
07/08/2013,15:30,9,2,0,2,5
07/08/2013,15:45,9,0,1,4,4
07/08/2013,16:00,16,2,0,8,6
07/08/2013,16:15,23,4,4,9,6
07/08/2013,16:30,21,2,5,3,11
07/08/2013,16:45,24,4,0,6,14
07/08/2013,17:00,35,1,7,7,20
07/08/2013,17:15,44,2,10,14,18
07/08/2013,17:30,38,4,6,10,18
07/08/2013,17:45,60,6,2,15,37
07/08/2013,18:00,54,4,11,12,27
07/08/2013,18:15,60,10,13,12,25
07/08/2013,18:30,57,5,6,18,28
07/08/2013,18:45,50,7,5,8,30
07/08/2013,19:00,50,9,6,15,20
07/08/2013,19:15,52,6,15,12,19
07/08/2013,19:30,22,3,1,4,14
07/08/2013,19:45,33,13,7,5,8
07/08/2013,20:00,15,5,2,5,3
07/08/2013,20:15,16,2,5,2,7
07/08/2013,20:30,5,1,0,3,1
07/08/2013,20:45,4,2,0,2,0
07/08/2013,21:00,4,0,0,2,2
07/08/2013,21:15,3,0,1,1,1
07/08/2013,21:30,2,0,0,1,1
07/08/2013,21:45,4,0,1,0,3
07/08/2013,22:00,1,1,0,0,0
07/08/2013,22:15,1,0,0,0,1
07/08/2013,22:30,2,0,2,0,0
07/08/2013,22:45,1,0,0,0,1
07/08/2013,23:00,3,2,1,0,0
07/08/2013,23:15,0,0,0,0,0
07/08/2013,23:30,0,0,0,0,0
07/08/2013,23:45,0,0,0,0,0
08/08/2013,00:00,0,0,0,0,0
08/08/2013,00:15,1,0,0,0,1
08/08/2013,00:30,0,0,0,0,0
08/08/2013,00:45,0,0,0,0,0
08/08/2013,01:00,0,0,0,0,0
08/08/2013,01:15,0,0,0,0,0
08/08/2013,01:30,0,0,0,0,0
08/08/2013,01:45,0,0,0,0,0
08/08/2013,02:00,0,0,0,0,0
08/08/2013,02:15,0,0,0,0,0
08/08/2013,02:30,0,0,0,0,0
08/08/2013,02:45,0,0,0,0,0
08/08/2013,03:00,0,0,0,0,0
08/08/2013,03:15,0,0,0,0,0
08/08/2013,03:30,0,0,0,0,0
08/08/2013,03:45,0,0,0,0,0
08/08/2013,04:00,0,0,0,0,0
08/08/2013,04:15,0,0,0,0,0
08/08/2013,04:30,0,0,0,0,0
08/08/2013,04:45,2,0,1,0,1
08/08/2013,05:00,0,0,0,0,0
08/08/2013,05:15,3,1,0,2,0
08/08/2013,05:30,7,2,2,2,1
08/08/2013,05:45,8,1,3,3,1
08/08/2013,06:00,20,1,6,10,3
08/08/2013,06:15,21,5,5,8,3
08/08/2013,06:30,39,11,6,18,4
08/08/2013,06:45,33,5,9,9,10
08/08/2013,07:00,52,6,7,24,15
08/08/2013,07:15,44,7,7,18,12
08/08/2013,07:30,40,5,2,23,10
08/08/2013,07:45,39,5,6,20,8
08/08/2013,08:00,41,5,5,17,14
08/08/2013,08:15,54,5,9,20,20
08/08/2013,08:30,44,7,6,17,14
08/08/2013,08:45,40,8,5,16,11
08/08/2013,09:00,25,4,1,13,7
08/08/2013,09:15,26,1,1,14,10
08/08/2013,09:30,20,3,3,7,7
08/08/2013,09:45,26,5,4,4,13
08/08/2013,10:00,26,5,2,7,12
08/08/2013,10:15,17,5,3,0,9
08/08/2013,10:30,12,2,2,6,2
08/08/2013,10:45,24,4,5,7,8
08/08/2013,11:00,21,4,2,3,12
08/08/2013,11:15,10,2,0,3,5
08/08/2013,11:30,20,1,3,7,9
08/08/2013,11:45,10,2,0,7,1
08/08/2013,12:00,30,7,5,7,11
08/08/2013,12:15,13,5,1,4,3
08/08/2013,12:30,11,4,1,0,6
08/08/2013,12:45,19,3,6,5,5
08/08/2013,13:00,8,1,2,3,2
08/08/2013,13:15,14,2,2,4,6
08/08/2013,13:30,12,3,3,3,3
08/08/2013,13:45,13,1,2,7,3
08/08/2013,14:00,6,0,1,2,3
08/08/2013,14:15,4,0,1,0,3
08/08/2013,14:30,11,0,1,2,8
08/08/2013,14:45,16,1,2,5,8
08/08/2013,15:00,8,0,0,3,5
08/08/2013,15:15,12,1,0,3,8
08/08/2013,15:30,12,0,3,0,9
08/08/2013,15:45,11,1,2,5,3
08/08/2013,16:00,26,1,5,8,12
08/08/2013,16:15,22,5,3,5,9
08/08/2013,16:30,21,2,1,4,14
08/08/2013,16:45,21,1,5,5,10
08/08/2013,17:00,27,1,0,8,18
08/08/2013,17:15,37,4,9,2,22
08/08/2013,17:30,37,2,7,12,16
08/08/2013,17:45,38,5,6,4,23
08/08/2013,18:00,53,7,9,11,26
08/08/2013,18:15,38,4,5,9,20
08/08/2013,18:30,44,6,6,6,26
08/08/2013,18:45,42,5,9,9,19
08/08/2013,19:00,41,4,6,10,21
08/08/2013,19:15,31,5,4,8,14
08/08/2013,19:30,24,3,7,9,5
08/08/2013,19:45,22,1,4,4,13
08/08/2013,20:00,24,6,3,8,7
08/08/2013,20:15,21,6,3,4,8
08/08/2013,20:30,5,0,2,2,1
08/08/2013,20:45,2,1,0,0,1
08/08/2013,21:00,0,0,0,0,0
08/08/2013,21:15,2,0,0,1,1
08/08/2013,21:30,3,0,0,1,2
08/08/2013,21:45,4,0,2,0,2
08/08/2013,22:00,3,1,0,1,1
08/08/2013,22:15,1,1,0,0,0
08/08/2013,22:30,2,0,2,0,0
08/08/2013,22:45,0,0,0,0,0
08/08/2013,23:00,0,0,0,0,0
08/08/2013,23:15,1,0,0,0,1
08/08/2013,23:30,3,1,2,0,0
08/08/2013,23:45,1,0,0,0,1
09/08/2013,00:00,0,0,0,0,0
09/08/2013,00:15,0,0,0,0,0
09/08/2013,00:30,0,0,0,0,0
09/08/2013,00:45,0,0,0,0,0
09/08/2013,01:00,0,0,0,0,0
09/08/2013,01:15,1,0,0,0,1
09/08/2013,01:30,0,0,0,0,0
09/08/2013,01:45,0,0,0,0,0
09/08/2013,02:00,0,0,0,0,0
09/08/2013,02:15,0,0,0,0,0
09/08/2013,02:30,1,0,0,0,1
09/08/2013,02:45,0,0,0,0,0
09/08/2013,03:00,0,0,0,0,0
09/08/2013,03:15,0,0,0,0,0
09/08/2013,03:30,1,0,0,1,0
09/08/2013,03:45,1,0,0,1,0
09/08/2013,04:00,0,0,0,0,0
09/08/2013,04:15,0,0,0,0,0
09/08/2013,04:30,0,0,0,0,0
09/08/2013,04:45,1,0,1,0,0
09/08/2013,05:00,0,0,0,0,0
09/08/2013,05:15,3,1,0,1,1
09/08/2013,05:30,5,1,0,3,1
09/08/2013,05:45,7,4,1,2,0
09/08/2013,06:00,11,3,3,3,2
09/08/2013,06:15,12,0,4,5,3
09/08/2013,06:30,24,6,6,7,5
09/08/2013,06:45,29,2,6,9,12
09/08/2013,07:00,39,6,3,20,10
09/08/2013,07:15,36,6,2,18,10
09/08/2013,07:30,40,4,4,21,11
09/08/2013,07:45,31,3,4,13,11
09/08/2013,08:00,36,5,5,15,11
09/08/2013,08:15,41,4,7,14,16
09/08/2013,08:30,29,3,5,12,9
09/08/2013,08:45,51,5,8,25,13
09/08/2013,09:00,36,8,1,13,14
09/08/2013,09:15,32,1,9,6,16
09/08/2013,09:30,23,5,1,7,10
09/08/2013,09:45,23,5,5,5,8
09/08/2013,10:00,21,6,4,4,7
09/08/2013,10:15,16,3,3,5,5
09/08/2013,10:30,16,3,3,5,5
09/08/2013,10:45,40,15,10,7,8
09/08/2013,11:00,25,8,6,4,7
09/08/2013,11:15,11,1,2,4,4
09/08/2013,11:30,11,2,1,4,4
09/08/2013,11:45,25,7,2,12,4
09/08/2013,12:00,39,9,3,20,7
09/08/2013,12:15,16,2,4,6,4
09/08/2013,12:30,14,3,1,4,6
09/08/2013,12:45,18,3,2,5,8
09/08/2013,13:00,15,1,0,7,7
09/08/2013,13:15,4,0,0,2,2
09/08/2013,13:30,12,2,1,3,6
09/08/2013,13:45,16,3,0,8,5
09/08/2013,14:00,11,0,1,6,4
09/08/2013,14:15,13,2,0,8,3
09/08/2013,14:30,15,2,0,10,3
09/08/2013,14:45,7,1,1,3,2
09/08/2013,15:00,5,2,0,2,1
09/08/2013,15:15,12,3,1,8,0
09/08/2013,15:30,16,1,2,4,9
09/08/2013,15:45,9,0,0,5,4
09/08/2013,16:00,11,0,0,8,3
09/08/2013,16:15,15,0,0,10,5
09/08/2013,16:30,17,2,1,9,5
09/08/2013,16:45,24,3,2,11,8
09/08/2013,17:00,29,2,1,18,8
09/08/2013,17:15,45,7,7,13,18
09/08/2013,17:30,41,2,4,15,20
09/08/2013,17:45,40,0,4,7,29
09/08/2013,18:00,24,5,0,10,9
09/08/2013,18:15,29,1,1,17,10
09/08/2013,18:30,28,6,3,11,8
09/08/2013,18:45,33,4,2,13,14
09/08/2013,19:00,18,4,0,9,5
09/08/2013,19:15,10,1,1,5,3
09/08/2013,19:30,14,3,2,5,4
09/08/2013,19:45,25,6,2,9,8
09/08/2013,20:00,16,4,5,3,4
09/08/2013,20:15,8,2,1,2,3
09/08/2013,20:30,7,2,0,3,2
09/08/2013,20:45,6,1,0,1,4
09/08/2013,21:00,1,0,1,0,0
09/08/2013,21:15,3,0,1,1,1
09/08/2013,21:30,4,1,0,1,2
09/08/2013,21:45,2,0,2,0,0
09/08/2013,22:00,6,0,1,1,4
09/08/2013,22:15,0,0,0,0,0
09/08/2013,22:30,1,0,0,1,0
09/08/2013,22:45,0,0,0,0,0
09/08/2013,23:00,0,0,0,0,0
09/08/2013,23:15,0,0,0,0,0
09/08/2013,23:30,0,0,0,0,0
09/08/2013,23:45,0,0,0,0,0
10/08/2013,00:00,0,0,0,0,0
10/08/2013,00:15,1,0,0,1,0
10/08/2013,00:30,0,0,0,0,0
10/08/2013,00:45,0,0,0,0,0
10/08/2013,01:00,0,0,0,0,0
10/08/2013,01:15,0,0,0,0,0
10/08/2013,01:30,2,0,1,0,1
10/08/2013,01:45,2,2,0,0,0
10/08/2013,02:00,0,0,0,0,0
10/08/2013,02:15,0,0,0,0,0
10/08/2013,02:30,0,0,0,0,0
10/08/2013,02:45,0,0,0,0,0
10/08/2013,03:00,0,0,0,0,0
10/08/2013,03:15,0,0,0,0,0
10/08/2013,03:30,0,0,0,0,0
10/08/2013,03:45,0,0,0,0,0
10/08/2013,04:00,0,0,0,0,0
10/08/2013,04:15,0,0,0,0,0
10/08/2013,04:30,0,0,0,0,0
10/08/2013,04:45,4,3,0,1,0
10/08/2013,05:00,0,0,0,0,0
10/08/2013,05:15,0,0,0,0,0
10/08/2013,05:30,2,1,1,0,0
10/08/2013,05:45,4,1,2,0,1
10/08/2013,06:00,5,1,2,1,1
10/08/2013,06:15,5,1,2,1,1
10/08/2013,06:30,5,2,0,3,0
10/08/2013,06:45,10,2,4,4,0
10/08/2013,07:00,30,8,6,6,10
10/08/2013,07:15,17,4,5,3,5
10/08/2013,07:30,35,6,12,7,10
10/08/2013,07:45,55,10,35,1,9
10/08/2013,08:00,54,19,24,3,8
10/08/2013,08:15,49,20,17,7,5
10/08/2013,08:30,46,13,5,6,22
10/08/2013,08:45,47,14,10,7,16
10/08/2013,09:00,50,7,10,12,21
10/08/2013,09:15,30,9,7,4,10
10/08/2013,09:30,54,10,12,13,19
10/08/2013,09:45,44,6,12,10,16
10/08/2013,10:00,47,10,9,10,18
10/08/2013,10:15,49,6,10,9,24
10/08/2013,10:30,45,8,10,14,13
10/08/2013,10:45,47,7,11,6,23
10/08/2013,11:00,49,11,8,16,14
10/08/2013,11:15,37,7,9,7,14
10/08/2013,11:30,29,4,9,5,11
10/08/2013,11:45,26,5,2,11,8
10/08/2013,12:00,24,4,0,8,12
10/08/2013,12:15,26,4,2,7,13
10/08/2013,12:30,43,8,14,5,16
10/08/2013,12:45,29,2,2,12,13
10/08/2013,13:00,26,4,2,11,9
10/08/2013,13:15,32,1,6,13,12
10/08/2013,13:30,34,5,6,4,19
10/08/2013,13:45,22,3,5,6,8
10/08/2013,14:00,31,6,4,9,12
10/08/2013,14:15,26,4,3,9,10
10/08/2013,14:30,26,3,3,12,8
10/08/2013,14:45,30,1,3,11,15
10/08/2013,15:00,31,6,2,12,11
10/08/2013,15:15,45,7,4,20,14
10/08/2013,15:30,38,4,5,16,13
10/08/2013,15:45,55,7,4,34,10
10/08/2013,16:00,34,3,1,21,9
10/08/2013,16:15,34,2,5,9,18
10/08/2013,16:30,30,4,6,7,13
10/08/2013,16:45,28,3,2,10,13
