Date,,WOD Columbia Pike,WOD Colombia Pike Ped IN,WOD Colombia Pike Ped OUT,WOD Colombia Pike Bike IN,WOD Colombia Pike Bike OUT
29/11/2011,06:15,12,2,5,4,1
29/11/2011,06:30,12,3,3,5,1
29/11/2011,06:45,13,0,5,3,5
29/11/2011,07:00,18,2,9,4,3
29/11/2011,07:15,11,1,5,0,5
29/11/2011,07:30,13,6,5,1,1
29/11/2011,07:45,18,7,4,6,1
29/11/2011,08:00,16,3,7,3,3
29/11/2011,08:15,16,7,3,4,2
29/11/2011,08:30,12,4,4,1,3
29/11/2011,08:45,19,2,9,3,5
29/11/2011,09:00,15,4,5,4,2
29/11/2011,09:15,6,0,2,2,2
29/11/2011,09:30,16,2,8,2,4
29/11/2011,09:45,8,3,4,0,1
29/11/2011,10:00,7,0,2,1,4
29/11/2011,10:15,14,2,4,6,2
29/11/2011,10:30,13,2,7,2,2
29/11/2011,10:45,9,4,2,0,3
29/11/2011,11:00,4,0,1,1,2
29/11/2011,11:15,14,1,1,6,6
29/11/2011,11:30,10,2,3,3,2
29/11/2011,11:45,15,2,3,7,3
29/11/2011,12:00,12,2,4,2,4
29/11/2011,12:15,17,5,7,2,3
29/11/2011,12:30,13,2,7,4,0
29/11/2011,12:45,4,1,1,0,2
29/11/2011,13:00,11,1,1,2,7
29/11/2011,13:15,11,5,3,2,1
29/11/2011,13:30,2,1,0,0,1
29/11/2011,13:45,4,0,1,0,3
29/11/2011,14:00,4,2,1,1,0
29/11/2011,14:15,2,0,1,1,0
29/11/2011,14:30,8,5,1,1,1
29/11/2011,14:45,4,0,1,0,3
29/11/2011,15:00,4,2,0,1,1
29/11/2011,15:15,10,3,2,3,2
29/11/2011,15:30,10,4,3,3,0
29/11/2011,15:45,14,3,2,4,5
29/11/2011,16:00,15,5,2,6,2
29/11/2011,16:15,13,2,5,2,4
29/11/2011,16:30,34,9,5,5,15
29/11/2011,16:45,14,7,6,0,1
29/11/2011,17:00,30,10,6,6,8
29/11/2011,17:15,11,3,5,3,0
29/11/2011,17:30,17,6,3,3,5
29/11/2011,17:45,8,3,2,0,3
29/11/2011,18:00,11,4,2,4,1
29/11/2011,18:15,4,2,0,1,1
29/11/2011,18:30,9,0,2,5,2
29/11/2011,18:45,9,5,0,4,0
29/11/2011,19:00,13,4,1,3,5
29/11/2011,19:15,5,2,0,1,2
29/11/2011,19:30,5,2,1,0,2
29/11/2011,19:45,5,0,0,3,2
29/11/2011,20:00,3,0,2,0,1
29/11/2011,20:15,0,0,0,0,0
29/11/2011,20:30,1,0,0,1,0
29/11/2011,20:45,8,2,0,3,3
29/11/2011,21:00,2,0,2,0,0
29/11/2011,21:15,3,2,1,0,0
29/11/2011,21:30,2,1,0,0,1
29/11/2011,21:45,1,0,1,0,0
29/11/2011,22:00,1,1,0,0,0
29/11/2011,22:15,1,0,0,1,0
29/11/2011,22:30,0,0,0,0,0
29/11/2011,22:45,0,0,0,0,0
29/11/2011,23:00,0,0,0,0,0
29/11/2011,23:15,0,0,0,0,0
29/11/2011,23:30,0,0,0,0,0
29/11/2011,23:45,0,0,0,0,0
30/11/2011,00:00,0,0,0,0,0
30/11/2011,00:15,1,1,0,0,0
30/11/2011,00:30,1,0,0,1,0
30/11/2011,00:45,0,0,0,0,0
30/11/2011,01:00,0,0,0,0,0
30/11/2011,01:15,0,0,0,0,0
30/11/2011,01:30,0,0,0,0,0
30/11/2011,01:45,0,0,0,0,0
30/11/2011,02:00,0,0,0,0,0
30/11/2011,02:15,0,0,0,0,0
30/11/2011,02:30,0,0,0,0,0
30/11/2011,02:45,0,0,0,0,0
30/11/2011,03:00,0,0,0,0,0
30/11/2011,03:15,0,0,0,0,0
30/11/2011,03:30,0,0,0,0,0
30/11/2011,03:45,0,0,0,0,0
30/11/2011,04:00,0,0,0,0,0
30/11/2011,04:15,0,0,0,0,0
30/11/2011,04:30,0,0,0,0,0
30/11/2011,04:45,0,0,0,0,0
30/11/2011,05:00,1,0,0,1,0
30/11/2011,05:15,0,0,0,0,0
30/11/2011,05:30,1,0,1,0,0
30/11/2011,05:45,4,1,1,1,1
30/11/2011,06:00,2,0,0,1,1
30/11/2011,06:15,5,0,2,1,2
30/11/2011,06:30,8,0,1,3,4
30/11/2011,06:45,6,1,1,0,4
30/11/2011,07:00,6,1,2,2,1
30/11/2011,07:15,5,1,3,0,1
30/11/2011,07:30,4,1,1,1,1
30/11/2011,07:45,6,0,3,1,2
30/11/2011,08:00,6,2,2,0,2
30/11/2011,08:15,4,3,1,0,0
30/11/2011,08:30,0,0,0,0,0
30/11/2011,08:45,1,0,0,1,0
30/11/2011,09:00,2,0,1,0,1
30/11/2011,09:15,2,0,1,1,0
30/11/2011,09:30,6,1,0,1,4
30/11/2011,09:45,5,0,2,1,2
30/11/2011,10:00,1,0,1,0,0
30/11/2011,10:15,3,0,1,1,1
30/11/2011,10:30,2,0,1,0,1
30/11/2011,10:45,3,0,0,2,1
30/11/2011,11:00,5,0,1,3,1
30/11/2011,11:15,1,1,0,0,0
30/11/2011,11:30,1,0,0,1,0
30/11/2011,11:45,2,0,0,2,0
30/11/2011,12:00,3,1,0,0,2
30/11/2011,12:15,5,0,0,2,3
30/11/2011,12:30,4,1,2,1,0
30/11/2011,12:45,3,1,0,1,1
30/11/2011,13:00,2,0,1,0,1
30/11/2011,13:15,4,1,2,1,0
30/11/2011,13:30,3,0,0,2,1
30/11/2011,13:45,5,0,0,2,3
30/11/2011,14:00,1,0,0,0,1
30/11/2011,14:15,5,1,0,3,1
30/11/2011,14:30,1,0,0,0,1
30/11/2011,14:45,1,0,0,0,1
30/11/2011,15:00,2,0,0,2,0
30/11/2011,15:15,6,2,0,1,3
30/11/2011,15:30,3,0,1,1,1
30/11/2011,15:45,6,1,2,2,1
30/11/2011,16:00,6,0,0,3,3
30/11/2011,16:15,9,1,1,3,4
30/11/2011,16:30,5,2,0,2,1
30/11/2011,16:45,4,3,0,0,1
30/11/2011,17:00,7,4,0,3,0
30/11/2011,17:15,4,0,1,2,1
30/11/2011,17:30,6,0,0,1,5
30/11/2011,17:45,6,2,2,1,1
30/11/2011,18:00,1,0,0,0,1
30/11/2011,18:15,4,2,0,2,0
30/11/2011,18:30,1,1,0,0,0
30/11/2011,18:45,4,3,1,0,0
30/11/2011,19:00,1,0,0,1,0
30/11/2011,19:15,2,1,0,1,0
30/11/2011,19:30,2,0,1,0,1
30/11/2011,19:45,2,0,1,1,0
30/11/2011,20:00,2,1,0,0,1
30/11/2011,20:15,1,0,0,0,1
30/11/2011,20:30,0,0,0,0,0
30/11/2011,20:45,0,0,0,0,0
30/11/2011,21:00,1,1,0,0,0
30/11/2011,21:15,0,0,0,0,0
30/11/2011,21:30,0,0,0,0,0
30/11/2011,21:45,0,0,0,0,0
30/11/2011,22:00,0,0,0,0,0
30/11/2011,22:15,0,0,0,0,0
30/11/2011,22:30,0,0,0,0,0
30/11/2011,22:45,1,0,0,0,1
30/11/2011,23:00,0,0,0,0,0
30/11/2011,23:15,0,0,0,0,0
30/11/2011,23:30,0,0,0,0,0
30/11/2011,23:45,0,0,0,0,0
01/12/2011,00:00,1,0,0,1,0
01/12/2011,00:15,0,0,0,0,0
01/12/2011,00:30,0,0,0,0,0
01/12/2011,00:45,0,0,0,0,0
01/12/2011,01:00,0,0,0,0,0
01/12/2011,01:15,0,0,0,0,0
01/12/2011,01:30,0,0,0,0,0
01/12/2011,01:45,0,0,0,0,0
01/12/2011,02:00,0,0,0,0,0
01/12/2011,02:15,0,0,0,0,0
01/12/2011,02:30,0,0,0,0,0
01/12/2011,02:45,0,0,0,0,0
01/12/2011,03:00,0,0,0,0,0
01/12/2011,03:15,0,0,0,0,0
01/12/2011,03:30,0,0,0,0,0
01/12/2011,03:45,0,0,0,0,0
01/12/2011,04:00,0,0,0,0,0
01/12/2011,04:15,0,0,0,0,0
01/12/2011,04:30,0,0,0,0,0
01/12/2011,04:45,1,0,1,0,0
01/12/2011,05:00,1,0,1,0,0
01/12/2011,05:15,1,0,0,1,0
01/12/2011,05:30,2,1,1,0,0
01/12/2011,05:45,5,1,2,1,1
01/12/2011,06:00,0,0,0,0,0
01/12/2011,06:15,5,0,1,2,2
01/12/2011,06:30,5,1,2,2,0
01/12/2011,06:45,5,0,5,0,0
01/12/2011,07:00,13,1,6,3,3
01/12/2011,07:15,8,0,6,1,1
01/12/2011,07:30,7,1,2,1,3
01/12/2011,07:45,7,0,5,1,1
01/12/2011,08:00,5,0,4,0,1
01/12/2011,08:15,7,3,1,1,2
01/12/2011,08:30,4,2,2,0,0
01/12/2011,08:45,5,1,2,0,2
01/12/2011,09:00,3,0,0,2,1
01/12/2011,09:15,7,0,4,0,3
01/12/2011,09:30,6,0,1,3,2
01/12/2011,09:45,3,0,0,1,2
01/12/2011,10:00,4,2,0,1,1
01/12/2011,10:15,9,1,1,3,4
01/12/2011,10:30,7,1,1,3,2
01/12/2011,10:45,5,1,0,2,2
01/12/2011,11:00,5,2,0,1,2
01/12/2011,11:15,1,0,0,0,1
01/12/2011,11:30,8,1,4,2,1
01/12/2011,11:45,3,0,1,2,0
01/12/2011,12:00,3,0,0,1,2
01/12/2011,12:15,2,0,0,0,2
01/12/2011,12:30,5,1,1,3,0
01/12/2011,12:45,4,0,0,3,1
01/12/2011,13:00,3,1,0,1,1
01/12/2011,13:15,2,0,1,0,1
01/12/2011,13:30,7,1,2,2,2
01/12/2011,13:45,5,0,3,1,1
01/12/2011,14:00,3,1,1,0,1
01/12/2011,14:15,4,1,2,1,0
01/12/2011,14:30,3,1,1,1,0
01/12/2011,14:45,4,0,1,1,2
01/12/2011,15:00,3,1,1,1,0
01/12/2011,15:15,3,0,1,1,1
01/12/2011,15:30,11,2,2,6,1
01/12/2011,15:45,7,4,0,1,2
01/12/2011,16:00,7,2,0,4,1
01/12/2011,16:15,9,3,1,2,3
01/12/2011,16:30,8,0,2,1,5
01/12/2011,16:45,17,8,5,1,3
01/12/2011,17:00,11,7,1,2,1
01/12/2011,17:15,11,5,4,0,2
01/12/2011,17:30,8,4,2,1,1
01/12/2011,17:45,8,0,4,1,3
01/12/2011,18:00,8,3,1,2,2
01/12/2011,18:15,8,0,2,5,1
01/12/2011,18:30,5,2,3,0,0
01/12/2011,18:45,4,3,0,1,0
01/12/2011,19:00,2,2,0,0,0
01/12/2011,19:15,2,1,0,0,1
01/12/2011,19:30,1,1,0,0,0
01/12/2011,19:45,4,1,2,1,0
01/12/2011,20:00,2,1,1,0,0
01/12/2011,20:15,0,0,0,0,0
01/12/2011,20:30,3,3,0,0,0
01/12/2011,20:45,0,0,0,0,0
01/12/2011,21:00,2,1,1,0,0
01/12/2011,21:15,0,0,0,0,0
01/12/2011,21:30,1,0,1,0,0
01/12/2011,21:45,1,1,0,0,0
01/12/2011,22:00,0,0,0,0,0
01/12/2011,22:15,0,0,0,0,0
01/12/2011,22:30,1,0,1,0,0
01/12/2011,22:45,1,0,1,0,0
01/12/2011,23:00,0,0,0,0,0
01/12/2011,23:15,0,0,0,0,0
01/12/2011,23:30,0,0,0,0,0
01/12/2011,23:45,0,0,0,0,0
02/12/2011,00:00,0,0,0,0,0
02/12/2011,00:15,0,0,0,0,0
02/12/2011,00:30,1,0,1,0,0
02/12/2011,00:45,0,0,0,0,0
02/12/2011,01:00,0,0,0,0,0
02/12/2011,01:15,0,0,0,0,0
02/12/2011,01:30,0,0,0,0,0
02/12/2011,01:45,0,0,0,0,0
02/12/2011,02:00,0,0,0,0,0
02/12/2011,02:15,0,0,0,0,0
02/12/2011,02:30,0,0,0,0,0
02/12/2011,02:45,0,0,0,0,0
02/12/2011,03:00,0,0,0,0,0
02/12/2011,03:15,0,0,0,0,0
02/12/2011,03:30,0,0,0,0,0
02/12/2011,03:45,0,0,0,0,0
02/12/2011,04:00,0,0,0,0,0
02/12/2011,04:15,0,0,0,0,0
02/12/2011,04:30,0,0,0,0,0
02/12/2011,04:45,1,0,1,0,0
02/12/2011,05:00,0,0,0,0,0
02/12/2011,05:15,3,1,2,0,0
02/12/2011,05:30,2,0,2,0,0
02/12/2011,05:45,1,1,0,0,0
02/12/2011,06:00,5,2,2,1,0
02/12/2011,06:15,7,2,1,2,2
02/12/2011,06:30,8,3,1,2,2
02/12/2011,06:45,10,1,2,3,4
02/12/2011,07:00,10,1,6,3,0
02/12/2011,07:15,10,1,4,1,4
02/12/2011,07:30,20,1,8,5,6
02/12/2011,07:45,13,4,4,3,2
02/12/2011,08:00,10,1,2,3,4
02/12/2011,08:15,17,2,5,6,4
02/12/2011,08:30,12,6,1,2,3
02/12/2011,08:45,11,1,2,5,3
02/12/2011,09:00,11,2,2,4,3
02/12/2011,09:15,7,0,1,3,3
02/12/2011,09:30,6,1,0,3,2
02/12/2011,09:45,6,4,0,0,2
02/12/2011,10:00,4,0,0,1,3
02/12/2011,10:15,17,4,2,4,7
02/12/2011,10:30,9,1,1,5,2
02/12/2011,10:45,8,1,0,2,5
02/12/2011,11:00,7,1,2,1,3
02/12/2011,11:15,9,0,1,3,5
02/12/2011,11:30,14,5,4,3,2
02/12/2011,11:45,11,0,2,7,2
02/12/2011,12:00,4,1,1,1,1
02/12/2011,12:15,8,1,1,5,1
02/12/2011,12:30,28,2,2,21,3
02/12/2011,12:45,9,2,1,4,2
02/12/2011,13:00,13,3,4,5,1
02/12/2011,13:15,3,0,1,2,0
02/12/2011,13:30,10,2,2,4,2
02/12/2011,13:45,8,2,1,2,3
02/12/2011,14:00,12,2,4,2,4
02/12/2011,14:15,5,2,2,0,1
02/12/2011,14:30,7,3,3,0,1
02/12/2011,14:45,3,1,2,0,0
02/12/2011,15:00,12,1,4,3,4
02/12/2011,15:15,6,4,2,0,0
02/12/2011,15:30,4,3,1,0,0
02/12/2011,15:45,8,5,2,1,0
02/12/2011,16:00,6,0,2,3,1
02/12/2011,16:15,21,5,6,7,3
02/12/2011,16:30,16,6,2,2,6
02/12/2011,16:45,18,7,5,4,2
02/12/2011,17:00,22,10,3,5,4
02/12/2011,17:15,12,4,3,1,4
02/12/2011,17:30,12,5,4,2,1
02/12/2011,17:45,13,8,2,1,2
02/12/2011,18:00,5,2,2,0,1
02/12/2011,18:15,4,3,1,0,0
02/12/2011,18:30,2,1,0,0,1
02/12/2011,18:45,6,0,1,3,2
02/12/2011,19:00,2,1,1,0,0
02/12/2011,19:15,1,1,0,0,0
02/12/2011,19:30,1,1,0,0,0
02/12/2011,19:45,3,1,0,1,1
02/12/2011,20:00,2,0,1,1,0
02/12/2011,20:15,0,0,0,0,0
02/12/2011,20:30,1,1,0,0,0
02/12/2011,20:45,0,0,0,0,0
02/12/2011,21:00,3,0,1,1,1
02/12/2011,21:15,2,0,0,1,1
02/12/2011,21:30,0,0,0,0,0
02/12/2011,21:45,1,0,0,0,1
02/12/2011,22:00,0,0,0,0,0
02/12/2011,22:15,0,0,0,0,0
02/12/2011,22:30,0,0,0,0,0
02/12/2011,22:45,1,1,0,0,0
02/12/2011,23:00,0,0,0,0,0
02/12/2011,23:15,0,0,0,0,0
02/12/2011,23:30,0,0,0,0,0
02/12/2011,23:45,0,0,0,0,0
03/12/2011,00:00,1,0,0,1,0
03/12/2011,00:15,1,1,0,0,0
03/12/2011,00:30,0,0,0,0,0
03/12/2011,00:45,0,0,0,0,0
03/12/2011,01:00,0,0,0,0,0
03/12/2011,01:15,0,0,0,0,0
03/12/2011,01:30,0,0,0,0,0
03/12/2011,01:45,0,0,0,0,0
03/12/2011,02:00,0,0,0,0,0
03/12/2011,02:15,0,0,0,0,0
03/12/2011,02:30,0,0,0,0,0
03/12/2011,02:45,0,0,0,0,0
03/12/2011,03:00,0,0,0,0,0
03/12/2011,03:15,0,0,0,0,0
03/12/2011,03:30,0,0,0,0,0
03/12/2011,03:45,0,0,0,0,0
03/12/2011,04:00,0,0,0,0,0
03/12/2011,04:15,0,0,0,0,0
03/12/2011,04:30,0,0,0,0,0
03/12/2011,04:45,0,0,0,0,0
03/12/2011,05:00,0,0,0,0,0
03/12/2011,05:15,2,0,0,2,0
03/12/2011,05:30,0,0,0,0,0
03/12/2011,05:45,0,0,0,0,0
03/12/2011,06:00,1,0,0,0,1
03/12/2011,06:15,2,1,0,0,1
03/12/2011,06:30,1,0,0,1,0
03/12/2011,06:45,3,1,0,0,2
03/12/2011,07:00,1,0,0,0,1
03/12/2011,07:15,2,0,0,1,1
03/12/2011,07:30,9,1,0,5,3
03/12/2011,07:45,10,1,1,5,3
03/12/2011,08:00,10,0,1,3,6
03/12/2011,08:15,14,2,1,7,4
03/12/2011,08:30,19,4,1,8,6
03/12/2011,08:45,18,5,4,5,4
03/12/2011,09:00,17,3,2,6,6
03/12/2011,09:15,24,3,6,7,8
03/12/2011,09:30,26,5,4,10,7
03/12/2011,09:45,19,2,6,6,5
03/12/2011,10:00,24,3,5,5,11
03/12/2011,10:15,25,6,6,6,7
03/12/2011,10:30,26,3,4,12,7
03/12/2011,10:45,26,6,4,9,7
03/12/2011,11:00,29,7,5,8,9
03/12/2011,11:15,21,6,3,7,5
03/12/2011,11:30,35,5,7,4,19
03/12/2011,11:45,28,6,7,11,4
03/12/2011,12:00,32,4,6,15,7
03/12/2011,12:15,32,6,2,15,9
03/12/2011,12:30,22,7,7,4,4
03/12/2011,12:45,17,1,4,5,7
03/12/2011,13:00,37,7,7,9,14
03/12/2011,13:15,22,5,8,4,5
03/12/2011,13:30,36,14,7,7,8
03/12/2011,13:45,25,9,5,7,4
03/12/2011,14:00,26,7,10,1,8
03/12/2011,14:15,48,13,13,9,13
03/12/2011,14:30,19,4,1,6,8
03/12/2011,14:45,27,6,10,7,4
03/12/2011,15:00,27,5,4,11,7
03/12/2011,15:15,39,10,10,12,7
03/12/2011,15:30,27,7,10,5,5
03/12/2011,15:45,31,10,12,5,4
03/12/2011,16:00,38,8,10,8,12
03/12/2011,16:15,34,10,9,5,10
03/12/2011,16:30,22,7,5,5,5
03/12/2011,16:45,23,2,6,6,9
03/12/2011,17:00,27,1,3,8,15
03/12/2011,17:15,12,0,4,3,5
03/12/2011,17:30,4,0,0,1,3
03/12/2011,17:45,7,0,2,3,2
03/12/2011,18:00,2,0,1,1,0
03/12/2011,18:15,5,2,1,1,1
03/12/2011,18:30,2,0,0,1,1
03/12/2011,18:45,2,0,0,2,0
03/12/2011,19:00,1,0,0,0,1
03/12/2011,19:15,1,0,0,0,1
03/12/2011,19:30,0,0,0,0,0
03/12/2011,19:45,1,0,0,1,0
03/12/2011,20:00,1,0,0,1,0
03/12/2011,20:15,0,0,0,0,0
03/12/2011,20:30,0,0,0,0,0
03/12/2011,20:45,0,0,0,0,0
03/12/2011,21:00,1,0,0,1,0
03/12/2011,21:15,0,0,0,0,0
03/12/2011,21:30,2,0,0,0,2
03/12/2011,21:45,0,0,0,0,0
03/12/2011,22:00,0,0,0,0,0
03/12/2011,22:15,0,0,0,0,0
03/12/2011,22:30,0,0,0,0,0
03/12/2011,22:45,0,0,0,0,0
03/12/2011,23:00,0,0,0,0,0
03/12/2011,23:15,1,0,1,0,0
03/12/2011,23:30,0,0,0,0,0
03/12/2011,23:45,0,0,0,0,0
04/12/2011,00:00,0,0,0,0,0
04/12/2011,00:15,0,0,0,0,0
04/12/2011,00:30,1,0,0,0,1
04/12/2011,00:45,0,0,0,0,0
04/12/2011,01:00,0,0,0,0,0
04/12/2011,01:15,0,0,0,0,0
04/12/2011,01:30,1,0,1,0,0
04/12/2011,01:45,0,0,0,0,0
04/12/2011,02:00,0,0,0,0,0
04/12/2011,02:15,0,0,0,0,0
04/12/2011,02:30,0,0,0,0,0
04/12/2011,02:45,0,0,0,0,0
04/12/2011,03:00,0,0,0,0,0
04/12/2011,03:15,0,0,0,0,0
04/12/2011,03:30,0,0,0,0,0
04/12/2011,03:45,0,0,0,0,0
04/12/2011,04:00,0,0,0,0,0
04/12/2011,04:15,0,0,0,0,0
04/12/2011,04:30,0,0,0,0,0
04/12/2011,04:45,0,0,0,0,0
04/12/2011,05:00,0,0,0,0,0
04/12/2011,05:15,0,0,0,0,0
04/12/2011,05:30,0,0,0,0,0
04/12/2011,05:45,0,0,0,0,0
04/12/2011,06:00,0,0,0,0,0
04/12/2011,06:15,1,0,0,1,0
04/12/2011,06:30,3,1,0,2,0
04/12/2011,06:45,4,0,1,2,1
04/12/2011,07:00,1,0,0,1,0
04/12/2011,07:15,5,0,0,2,3
04/12/2011,07:30,4,1,1,1,1
04/12/2011,07:45,17,1,1,6,9
04/12/2011,08:00,5,2,1,2,0
04/12/2011,08:15,15,5,3,3,4
04/12/2011,08:30,18,1,2,10,5
04/12/2011,08:45,20,4,2,6,8
04/12/2011,09:00,12,2,4,2,4
04/12/2011,09:15,24,3,6,7,8
04/12/2011,09:30,15,5,0,8,2
04/12/2011,09:45,20,2,4,9,5
04/12/2011,10:00,27,8,2,7,10
04/12/2011,10:15,39,16,10,8,5
04/12/2011,10:30,45,12,8,12,13
04/12/2011,10:45,33,6,10,6,11
04/12/2011,11:00,46,9,12,12,13
04/12/2011,11:15,33,9,4,10,10
04/12/2011,11:30,43,14,15,7,7
04/12/2011,11:45,42,9,10,11,12
04/12/2011,12:00,37,10,15,4,8
04/12/2011,12:15,45,16,13,10,6
04/12/2011,12:30,37,16,7,8,6
04/12/2011,12:45,47,15,14,9,9
04/12/2011,13:00,52,15,20,9,8
04/12/2011,13:15,64,21,21,13,9
04/12/2011,13:30,54,23,22,7,2
04/12/2011,13:45,53,22,16,6,9
04/12/2011,14:00,48,18,16,5,9
04/12/2011,14:15,51,14,19,8,10
04/12/2011,14:30,38,11,14,7,6
04/12/2011,14:45,66,18,29,11,8
04/12/2011,15:00,49,21,13,10,5
04/12/2011,15:15,66,18,34,6,8
04/12/2011,15:30,57,18,21,8,10
04/12/2011,15:45,41,15,18,6,2
04/12/2011,16:00,50,23,12,8,7
04/12/2011,16:15,44,14,10,11,9
04/12/2011,16:30,35,12,7,6,10
04/12/2011,16:45,42,7,12,10,13
04/12/2011,17:00,22,4,3,7,8
04/12/2011,17:15,11,2,5,0,4
04/12/2011,17:30,10,2,5,0,3
04/12/2011,17:45,12,6,0,3,3
04/12/2011,18:00,2,2,0,0,0
04/12/2011,18:15,8,1,5,1,1
04/12/2011,18:30,1,0,1,0,0
04/12/2011,18:45,2,1,1,0,0
04/12/2011,19:00,1,0,0,1,0
04/12/2011,19:15,3,0,0,2,1
04/12/2011,19:30,1,0,0,0,1
04/12/2011,19:45,3,0,0,2,1
04/12/2011,20:00,0,0,0,0,0
04/12/2011,20:15,1,0,1,0,0
04/12/2011,20:30,9,0,8,0,1
04/12/2011,20:45,1,0,1,0,0
04/12/2011,21:00,1,0,1,0,0
04/12/2011,21:15,0,0,0,0,0
04/12/2011,21:30,0,0,0,0,0
04/12/2011,21:45,0,0,0,0,0
04/12/2011,22:00,0,0,0,0,0
04/12/2011,22:15,0,0,0,0,0
04/12/2011,22:30,0,0,0,0,0
04/12/2011,22:45,0,0,0,0,0
04/12/2011,23:00,0,0,0,0,0
04/12/2011,23:15,0,0,0,0,0
04/12/2011,23:30,0,0,0,0,0
04/12/2011,23:45,0,0,0,0,0
05/12/2011,00:00,0,0,0,0,0
05/12/2011,00:15,0,0,0,0,0
05/12/2011,00:30,0,0,0,0,0
05/12/2011,00:45,0,0,0,0,0
05/12/2011,01:00,0,0,0,0,0
05/12/2011,01:15,0,0,0,0,0
05/12/2011,01:30,0,0,0,0,0
05/12/2011,01:45,0,0,0,0,0
05/12/2011,02:00,0,0,0,0,0
05/12/2011,02:15,0,0,0,0,0
05/12/2011,02:30,0,0,0,0,0
05/12/2011,02:45,0,0,0,0,0
05/12/2011,03:00,0,0,0,0,0
05/12/2011,03:15,0,0,0,0,0
05/12/2011,03:30,0,0,0,0,0
05/12/2011,03:45,0,0,0,0,0
05/12/2011,04:00,0,0,0,0,0
05/12/2011,04:15,0,0,0,0,0
05/12/2011,04:30,0,0,0,0,0
05/12/2011,04:45,0,0,0,0,0
05/12/2011,05:00,2,0,1,1,0
05/12/2011,05:15,3,1,2,0,0
05/12/2011,05:30,2,0,1,0,1
05/12/2011,05:45,6,2,2,2,0
05/12/2011,06:00,2,0,1,0,1
05/12/2011,06:15,13,4,4,3,2
05/12/2011,06:30,16,0,7,3,6
05/12/2011,06:45,12,6,3,1,2
05/12/2011,07:00,8,0,5,1,2
05/12/2011,07:15,18,5,7,3,3
05/12/2011,07:30,20,6,10,2,2
05/12/2011,07:45,21,2,7,5,7
05/12/2011,08:00,21,4,3,6,8
05/12/2011,08:15,6,2,3,1,0
05/12/2011,08:30,13,5,8,0,0
05/12/2011,08:45,6,2,2,0,2
05/12/2011,09:00,9,1,3,3,2
05/12/2011,09:15,10,2,2,4,2
05/12/2011,09:30,13,2,3,1,7
05/12/2011,09:45,19,2,6,9,2
05/12/2011,10:00,9,2,1,4,2
05/12/2011,10:15,14,2,4,3,5
05/12/2011,10:30,15,1,4,3,7
05/12/2011,10:45,9,3,1,3,2
05/12/2011,11:00,18,4,6,2,6
05/12/2011,11:15,9,3,3,1,2
05/12/2011,11:30,16,4,5,5,2
05/12/2011,11:45,9,0,4,3,2
05/12/2011,12:00,12,4,2,3,3
05/12/2011,12:15,23,4,9,5,5
05/12/2011,12:30,18,4,4,6,4
05/12/2011,12:45,19,3,7,4,5
05/12/2011,13:00,18,7,1,4,6
05/12/2011,13:15,20,2,10,3,5
05/12/2011,13:30,16,7,3,2,4
05/12/2011,13:45,19,4,9,4,2
05/12/2011,14:00,13,6,4,2,1
05/12/2011,14:15,17,8,3,3,3
05/12/2011,14:30,34,12,12,4,6
05/12/2011,14:45,20,5,2,6,7
05/12/2011,15:00,33,10,11,8,4
05/12/2011,15:15,25,14,3,7,1
05/12/2011,15:30,18,4,5,4,5
05/12/2011,15:45,32,7,11,7,7
05/12/2011,16:00,38,14,12,7,5
05/12/2011,16:15,38,12,11,7,8
05/12/2011,16:30,43,14,10,10,9
05/12/2011,16:45,42,14,10,11,7
05/12/2011,17:00,43,17,6,8,12
05/12/2011,17:15,21,6,6,1,8
05/12/2011,17:30,20,6,10,0,4
05/12/2011,17:45,19,9,2,1,7
05/12/2011,18:00,14,5,3,5,1
05/12/2011,18:15,14,6,3,3,2
05/12/2011,18:30,8,3,4,1,0
05/12/2011,18:45,22,7,4,5,6
05/12/2011,19:00,12,4,2,4,2
05/12/2011,19:15,6,3,1,0,2
05/12/2011,19:30,3,1,2,0,0
05/12/2011,19:45,5,0,1,3,1
05/12/2011,20:00,3,1,1,0,1
05/12/2011,20:15,5,2,1,1,1
05/12/2011,20:30,6,2,0,2,2
05/12/2011,20:45,2,1,0,0,1
05/12/2011,21:00,2,1,1,0,0
05/12/2011,21:15,1,0,1,0,0
05/12/2011,21:30,5,2,1,1,1
05/12/2011,21:45,1,0,1,0,0
05/12/2011,22:00,0,0,0,0,0
05/12/2011,22:15,8,1,1,2,4
05/12/2011,22:30,4,3,0,1,0
05/12/2011,22:45,0,0,0,0,0
05/12/2011,23:00,0,0,0,0,0
05/12/2011,23:15,3,0,2,0,1
05/12/2011,23:30,0,0,0,0,0
05/12/2011,23:45,1,1,0,0,0
06/12/2011,00:00,0,0,0,0,0
06/12/2011,00:15,0,0,0,0,0
06/12/2011,00:30,0,0,0,0,0
06/12/2011,00:45,2,0,1,0,1
06/12/2011,01:00,0,0,0,0,0
06/12/2011,01:15,0,0,0,0,0
06/12/2011,01:30,0,0,0,0,0
06/12/2011,01:45,0,0,0,0,0
06/12/2011,02:00,0,0,0,0,0
06/12/2011,02:15,0,0,0,0,0
06/12/2011,02:30,0,0,0,0,0
06/12/2011,02:45,0,0,0,0,0
06/12/2011,03:00,0,0,0,0,0
06/12/2011,03:15,0,0,0,0,0
06/12/2011,03:30,0,0,0,0,0
